match_id,season,team1,team2,venue,city,toss_winner,toss_decision,team1_matches_played,team1_wins,team1_win_rate,team1_toss_win_rate,team2_matches_played,team2_wins,team2_win_rate,team2_toss_win_rate,h2h_matches_played,h2h_team1_win_rate,is_team1_toss_winner,team1_win
1254107,2021,Punjab Kings,Sunrisers Hyderabad,Sharjah Cricket Stadium,Sharjah,Sunrisers Hyderabad,field,14,6,0.42857142857142855,0.35714285714285715,14,3,0.21428571428571427,0.5,7,0.2857142857142857,0,1
1254109,2021,Sunrisers Hyderabad,Kolkata Knight Riders,Dubai International Cricket Stadium,Dubai,Sunrisers Hyderabad,bat,14,3,0.21428571428571427,0.5,17,9,0.5294117647058824,0.47058823529411764,28,0.32142857142857145,1,0
1254112,2021,Mumbai Indians,Delhi Capitals,Sharjah Cricket Stadium,Sharjah,Delhi Capitals,field,14,7,0.5,0.5714285714285714,16,9,0.5625,0.5,13,0.6153846153846154,0,0
1254114,2021,Delhi Capitals,Chennai Super Kings,Dubai International Cricket Stadium,Dubai,Chennai Super Kings,field,16,9,0.5625,0.5,16,11,0.6875,0.375,12,0.4166666666666667,0,0
1254115,2021,Royal Challengers Bangalore,Kolkata Knight Riders,Sharjah Cricket Stadium,Sharjah,Royal Challengers Bangalore,bat,15,9,0.6,0.6666666666666666,17,9,0.5294117647058824,0.47058823529411764,32,0.4375,1,0
1254116,2021,Delhi Capitals,Kolkata Knight Riders,Sharjah Cricket Stadium,Sharjah,Kolkata Knight Riders,field,16,9,0.5625,0.5,17,9,0.5294117647058824,0.47058823529411764,12,0.5,0,0
1304047,2022,Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Mumbai,Kolkata Knight Riders,field,14,4,0.2857142857142857,0.42857142857142855,14,6,0.42857142857142855,0.5714285714285714,29,0.6551724137931034,0,0
1304048,2022,Mumbai Indians,Delhi Capitals,"Brabourne Stadium, Mumbai",Mumbai,Delhi Capitals,field,14,4,0.2857142857142857,0.6428571428571429,14,7,0.5,0.5714285714285714,13,0.6153846153846154,0,0
1304049,2022,Royal Challengers Bangalore,Punjab Kings,"Dr DY Patil Sports Academy, Mumbai",Mumbai,Punjab Kings,field,16,9,0.5625,0.5,14,7,0.5,0.2857142857142857,5,0.4,0,0
1304051,2022,Rajasthan Royals,Sunrisers Hyderabad,"Maharashtra Cricket Association Stadium, Pune",Pune,Sunrisers Hyderabad,field,17,10,0.5882352941176471,0.23529411764705882,14,6,0.42857142857142855,0.7142857142857143,20,0.45,0,1
1304052,2022,Kolkata Knight Riders,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",Mumbai,Royal Challengers Bangalore,field,14,6,0.42857142857142855,0.5714285714285714,16,9,0.5625,0.5,32,0.5625,0,0
1304053,2022,Chennai Super Kings,Lucknow Super Giants,"Brabourne Stadium, Mumbai",Mumbai,Lucknow Super Giants,field,14,4,0.2857142857142857,0.42857142857142855,15,9,0.6,0.4666666666666667,5,0.2,0,0
1304054,2022,Punjab Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Mumbai,Kolkata Knight Riders,field,14,7,0.5,0.2857142857142857,14,6,0.42857142857142855,0.5714285714285714,6,0.5,0,0
1304056,2022,Gujarat Titans,Delhi Capitals,"Maharashtra Cricket Association Stadium, Pune",Pune,Delhi Capitals,field,16,12,0.75,0.625,14,7,0.5,0.5714285714285714,5,0.4,0,1
1304057,2022,Punjab Kings,Chennai Super Kings,"Brabourne Stadium, Mumbai",Mumbai,Chennai Super Kings,field,14,7,0.5,0.2857142857142857,14,4,0.2857142857142857,0.42857142857142855,7,0.7142857142857143,0,1
1304058,2022,Lucknow Super Giants,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Mumbai",Mumbai,Sunrisers Hyderabad,field,15,9,0.6,0.4666666666666667,14,6,0.42857142857142855,0.7142857142857143,4,0.75,0,1
1304060,2022,Mumbai Indians,Kolkata Knight Riders,"Maharashtra Cricket Association Stadium, Pune",Pune,Kolkata Knight Riders,field,14,4,0.2857142857142857,0.6428571428571429,14,6,0.42857142857142855,0.5714285714285714,34,0.6764705882352942,0,0
1304061,2022,Delhi Capitals,Lucknow Super Giants,"Dr DY Patil Sports Academy, Mumbai",Mumbai,Lucknow Super Giants,field,14,7,0.5,0.5714285714285714,15,9,0.6,0.4666666666666667,5,0.4,0,0
1304062,2022,Punjab Kings,Gujarat Titans,"Brabourne Stadium, Mumbai",Mumbai,Gujarat Titans,field,14,7,0.5,0.2857142857142857,16,12,0.75,0.625,5,0.4,0,0
1304063,2022,Chennai Super Kings,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Mumbai",Mumbai,Sunrisers Hyderabad,field,14,4,0.2857142857142857,0.42857142857142855,14,6,0.42857142857142855,0.7142857142857143,21,0.7142857142857143,0,0
1304064,2022,Mumbai Indians,Royal Challengers Bangalore,"Maharashtra Cricket Association Stadium, Pune",Pune,Royal Challengers Bangalore,field,14,4,0.2857142857142857,0.6428571428571429,16,9,0.5625,0.5,32,0.5625,0,0
1304065,2022,Delhi Capitals,Kolkata Knight Riders,"Brabourne Stadium, Mumbai",Mumbai,Kolkata Knight Riders,field,14,7,0.5,0.5714285714285714,14,6,0.42857142857142855,0.5714285714285714,12,0.5,0,1
1304066,2022,Rajasthan Royals,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Mumbai,Lucknow Super Giants,field,17,10,0.5882352941176471,0.23529411764705882,15,9,0.6,0.4666666666666667,5,0.8,0,1
1304067,2022,Gujarat Titans,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Mumbai",Mumbai,Sunrisers Hyderabad,field,16,12,0.75,0.625,14,6,0.42857142857142855,0.7142857142857143,4,0.75,0,0
1304068,2022,Chennai Super Kings,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",Mumbai,Royal Challengers Bangalore,field,14,4,0.2857142857142857,0.42857142857142855,16,9,0.5625,0.5,30,0.6666666666666666,0,1
1304069,2022,Punjab Kings,Mumbai Indians,"Maharashtra Cricket Association Stadium, Pune",Pune,Mumbai Indians,field,14,7,0.5,0.2857142857142857,14,4,0.2857142857142857,0.6428571428571429,6,0.5,0,1
1304070,2022,Gujarat Titans,Rajasthan Royals,"Dr DY Patil Sports Academy, Mumbai",Mumbai,Rajasthan Royals,field,16,12,0.75,0.625,17,10,0.5882352941176471,0.23529411764705882,6,0.8333333333333334,0,1
1304071,2022,Kolkata Knight Riders,Sunrisers Hyderabad,"Brabourne Stadium, Mumbai",Mumbai,Sunrisers Hyderabad,field,14,6,0.42857142857142855,0.5714285714285714,14,6,0.42857142857142855,0.7142857142857143,28,0.6428571428571429,0,0
1304072,2022,Lucknow Super Giants,Mumbai Indians,"Brabourne Stadium, Mumbai",Mumbai,Mumbai Indians,field,15,9,0.6,0.4666666666666667,14,4,0.2857142857142857,0.6428571428571429,6,0.8333333333333334,0,1
1304073,2022,Royal Challengers Bangalore,Delhi Capitals,"Wankhede Stadium, Mumbai",Mumbai,Delhi Capitals,field,16,9,0.5625,0.5,14,7,0.5,0.5714285714285714,9,0.4444444444444444,0,1
1304074,2022,Punjab Kings,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Mumbai",Mumbai,Sunrisers Hyderabad,field,14,7,0.5,0.2857142857142857,14,6,0.42857142857142855,0.7142857142857143,7,0.2857142857142857,0,0
1304075,2022,Chennai Super Kings,Gujarat Titans,"Maharashtra Cricket Association Stadium, Pune",Pune,Gujarat Titans,field,14,4,0.2857142857142857,0.42857142857142855,16,12,0.75,0.625,7,0.42857142857142855,0,0
1304076,2022,Rajasthan Royals,Kolkata Knight Riders,"Brabourne Stadium, Mumbai",Mumbai,Kolkata Knight Riders,field,17,10,0.5882352941176471,0.23529411764705882,14,6,0.42857142857142855,0.5714285714285714,28,0.42857142857142855,0,1
1304077,2022,Royal Challengers Bangalore,Lucknow Super Giants,"Dr DY Patil Sports Academy, Mumbai",Mumbai,Lucknow Super Giants,field,16,9,0.5625,0.5,15,9,0.6,0.4666666666666667,4,0.75,0,1
1304078,2022,Punjab Kings,Delhi Capitals,"Brabourne Stadium, Mumbai",Mumbai,Delhi Capitals,field,14,7,0.5,0.2857142857142857,14,7,0.5,0.5714285714285714,7,0.2857142857142857,0,0
1304079,2022,Mumbai Indians,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,Chennai Super Kings,field,14,4,0.2857142857142857,0.6428571428571429,14,4,0.2857142857142857,0.42857142857142855,37,0.5405405405405406,0,0
1304080,2022,Rajasthan Royals,Delhi Capitals,"Wankhede Stadium, Mumbai",Mumbai,Delhi Capitals,field,17,10,0.5882352941176471,0.23529411764705882,14,7,0.5,0.5714285714285714,11,0.36363636363636365,0,1
1304081,2022,Gujarat Titans,Kolkata Knight Riders,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,Gujarat Titans,bat,16,12,0.75,0.625,14,6,0.42857142857142855,0.5714285714285714,3,0.6666666666666666,1,1
1304082,2022,Royal Challengers Bangalore,Sunrisers Hyderabad,"Brabourne Stadium, Mumbai",Mumbai,Sunrisers Hyderabad,field,16,9,0.5625,0.5,14,6,0.42857142857142855,0.7142857142857143,22,0.45454545454545453,0,0
1304084,2022,Punjab Kings,Chennai Super Kings,"Wankhede Stadium, Mumbai",Mumbai,Chennai Super Kings,field,14,7,0.5,0.2857142857142857,14,4,0.2857142857142857,0.42857142857142855,7,0.7142857142857143,0,1
1304085,2022,Rajasthan Royals,Royal Challengers Bangalore,"Maharashtra Cricket Association Stadium, Pune",Pune,Royal Challengers Bangalore,field,17,10,0.5882352941176471,0.23529411764705882,16,9,0.5625,0.5,29,0.41379310344827586,0,1
1304086,2022,Sunrisers Hyderabad,Gujarat Titans,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,field,14,6,0.42857142857142855,0.7142857142857143,16,12,0.75,0.625,4,0.25,0,0
1304087,2022,Kolkata Knight Riders,Delhi Capitals,"Wankhede Stadium, Mumbai",Mumbai,Delhi Capitals,field,14,6,0.42857142857142855,0.5714285714285714,14,7,0.5,0.5714285714285714,12,0.4166666666666667,0,0
1304093,2022,Rajasthan Royals,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",Mumbai,Kolkata Knight Riders,field,17,10,0.5882352941176471,0.23529411764705882,14,6,0.42857142857142855,0.5714285714285714,28,0.42857142857142855,0,0
1304094,2022,Gujarat Titans,Punjab Kings,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,Gujarat Titans,bat,16,12,0.75,0.625,14,7,0.5,0.2857142857142857,5,0.6,1,0
1304095,2022,Royal Challengers Bangalore,Chennai Super Kings,"Maharashtra Cricket Association Stadium, Pune",Pune,Chennai Super Kings,field,16,9,0.5625,0.5,14,4,0.2857142857142857,0.42857142857142855,30,0.3333333333333333,0,1
1304096,2022,Delhi Capitals,Sunrisers Hyderabad,"Brabourne Stadium, Mumbai",Mumbai,Sunrisers Hyderabad,field,14,7,0.5,0.5714285714285714,14,6,0.42857142857142855,0.7142857142857143,12,0.5,0,1
1304097,2022,Mumbai Indians,Gujarat Titans,"Brabourne Stadium, Mumbai",Mumbai,Gujarat Titans,field,14,4,0.2857142857142857,0.6428571428571429,16,12,0.75,0.625,5,0.4,0,1
1304098,2022,Punjab Kings,Rajasthan Royals,"Wankhede Stadium, Mumbai",Mumbai,Punjab Kings,bat,14,7,0.5,0.2857142857142857,17,10,0.5882352941176471,0.23529411764705882,7,0.42857142857142855,1,0
1304100,2022,Royal Challengers Bangalore,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",Mumbai,Royal Challengers Bangalore,bat,16,9,0.5625,0.5,14,6,0.42857142857142855,0.7142857142857143,22,0.45454545454545453,1,1
1304101,2022,Chennai Super Kings,Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,Delhi Capitals,field,14,4,0.2857142857142857,0.42857142857142855,14,7,0.5,0.5714285714285714,12,0.5833333333333334,0,1
1304102,2022,Kolkata Knight Riders,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,Mumbai Indians,field,14,6,0.42857142857142855,0.5714285714285714,14,4,0.2857142857142857,0.6428571428571429,34,0.3235294117647059,0,1
1304104,2022,Rajasthan Royals,Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,Delhi Capitals,field,17,10,0.5882352941176471,0.23529411764705882,14,7,0.5,0.5714285714285714,11,0.36363636363636365,0,0
1304105,2022,Chennai Super Kings,Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,field,14,4,0.2857142857142857,0.42857142857142855,14,4,0.2857142857142857,0.6428571428571429,37,0.4594594594594595,0,0
1304106,2022,Punjab Kings,Royal Challengers Bangalore,"Brabourne Stadium, Mumbai",Mumbai,Royal Challengers Bangalore,field,14,7,0.5,0.2857142857142857,16,9,0.5625,0.5,5,0.6,0,1
1304107,2022,Kolkata Knight Riders,Sunrisers Hyderabad,"Maharashtra Cricket Association Stadium, Pune",Pune,Kolkata Knight Riders,bat,14,6,0.42857142857142855,0.5714285714285714,14,6,0.42857142857142855,0.7142857142857143,28,0.6428571428571429,1,1
1304108,2022,Chennai Super Kings,Gujarat Titans,"Wankhede Stadium, Mumbai",Mumbai,Chennai Super Kings,bat,14,4,0.2857142857142857,0.42857142857142855,16,12,0.75,0.625,7,0.42857142857142855,1,0
1304110,2022,Delhi Capitals,Punjab Kings,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,Punjab Kings,field,14,7,0.5,0.5714285714285714,14,7,0.5,0.2857142857142857,7,0.7142857142857143,0,1
1304111,2022,Sunrisers Hyderabad,Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,field,14,6,0.42857142857142855,0.7142857142857143,14,4,0.2857142857142857,0.6428571428571429,23,0.43478260869565216,0,1
1304113,2022,Gujarat Titans,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,bat,16,12,0.75,0.625,16,9,0.5625,0.5,3,0.6666666666666666,1,0
1304114,2022,Chennai Super Kings,Rajasthan Royals,"Brabourne Stadium, Mumbai",Mumbai,Chennai Super Kings,bat,14,4,0.2857142857142857,0.42857142857142855,17,10,0.5882352941176471,0.23529411764705882,29,0.5517241379310345,1,0
1304115,2022,Delhi Capitals,Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,field,14,7,0.5,0.5714285714285714,14,4,0.2857142857142857,0.6428571428571429,13,0.38461538461538464,0,0
1304116,2022,Sunrisers Hyderabad,Punjab Kings,"Wankhede Stadium, Mumbai",Mumbai,Sunrisers Hyderabad,bat,14,6,0.42857142857142855,0.7142857142857143,14,7,0.5,0.2857142857142857,7,0.7142857142857143,1,0
1312197,2022,Rajasthan Royals,Gujarat Titans,"Eden Gardens, Kolkata",Kolkata,Gujarat Titans,field,17,10,0.5882352941176471,0.23529411764705882,16,12,0.75,0.625,6,0.16666666666666666,0,0
1312199,2022,Royal Challengers Bangalore,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Rajasthan Royals,field,16,9,0.5625,0.5,17,10,0.5882352941176471,0.23529411764705882,29,0.5172413793103449,0,0
1312200,2022,Rajasthan Royals,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Rajasthan Royals,bat,17,10,0.5882352941176471,0.23529411764705882,16,12,0.75,0.625,6,0.16666666666666666,1,0
1304089,2022,Royal Challengers Bangalore,Gujarat Titans,"Brabourne Stadium, Mumbai",Mumbai,Royal Challengers Bangalore,bat,16,9,0.5625,0.5,16,12,0.75,0.625,3,0.3333333333333333,1,0
1304090,2022,Rajasthan Royals,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",Navi Mumbai,Mumbai Indians,field,17,10,0.5882352941176471,0.23529411764705882,14,4,0.2857142857142857,0.6428571428571429,29,0.4827586206896552,0,0
1304092,2022,Chennai Super Kings,Sunrisers Hyderabad,"Maharashtra Cricket Association Stadium, Pune",Pune,Sunrisers Hyderabad,field,14,4,0.2857142857142857,0.42857142857142855,14,6,0.42857142857142855,0.7142857142857143,21,0.7142857142857143,0,1
548319,2012,Kings XI Punjab,Pune Warriors,"Punjab Cricket Association Stadium, Mohali",Chandigarh,Kings XI Punjab,field,16,8,0.5,0.5,16,4,0.25,0.375,6,0.5,1,1
980927,2016,Mumbai Indians,Royal Challengers Bangalore,Wankhede Stadium,Mumbai,Mumbai Indians,field,14,7,0.5,0.6428571428571429,16,9,0.5625,0.375,32,0.5625,1,1
1136617,2018,Sunrisers Hyderabad,Chennai Super Kings,Wankhede Stadium,Mumbai,Chennai Super Kings,field,17,10,0.5882352941176471,0.4117647058823529,16,11,0.6875,0.6875,21,0.2857142857142857,0,0
1136619,2018,Sunrisers Hyderabad,Kolkata Knight Riders,Eden Gardens,Kolkata,Kolkata Knight Riders,field,17,10,0.5882352941176471,0.4117647058823529,16,9,0.5625,0.5625,28,0.32142857142857145,0,1
1181764,2019,Chennai Super Kings,Mumbai Indians,MA Chidambaram Stadium,Chennai,Chennai Super Kings,bat,17,10,0.5882352941176471,0.7058823529411765,16,10,0.625,0.5,37,0.4594594594594595,1,0
1181767,2019,Delhi Capitals,Chennai Super Kings,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,Chennai Super Kings,field,16,9,0.5625,0.625,17,10,0.5882352941176471,0.7058823529411765,12,0.4166666666666667,0,0
1359475,2023,Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Gujarat Titans,field,16,10,0.625,0.625,17,11,0.6470588235294118,0.5294117647058824,7,0.42857142857142855,0,0
1359477,2023,Lucknow Super Giants,Delhi Capitals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,Delhi Capitals,field,15,8,0.5333333333333333,0.2,14,5,0.35714285714285715,0.5,5,0.6,0,1
1359478,2023,Rajasthan Royals,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,Sunrisers Hyderabad,field,14,7,0.5,0.7142857142857143,14,4,0.2857142857142857,0.5,20,0.45,0,1
1359480,2023,Chennai Super Kings,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Lucknow Super Giants,field,16,10,0.625,0.625,15,8,0.5333333333333333,0.2,5,0.2,0,1
1359481,2023,Delhi Capitals,Gujarat Titans,"Arun Jaitley Stadium, Delhi",Delhi,Gujarat Titans,field,14,5,0.35714285714285715,0.5,17,11,0.6470588235294118,0.5294117647058824,5,0.6,0,0
1359482,2023,Punjab Kings,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",Guwahati,Rajasthan Royals,field,14,6,0.42857142857142855,0.35714285714285715,14,7,0.5,0.7142857142857143,7,0.42857142857142855,0,1
1359483,2023,Kolkata Knight Riders,Royal Challengers Bangalore,"Eden Gardens, Kolkata",Kolkata,Royal Challengers Bangalore,field,14,6,0.42857142857142855,0.35714285714285715,14,7,0.5,0.5714285714285714,32,0.5625,0,1
1359484,2023,Sunrisers Hyderabad,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,Sunrisers Hyderabad,bat,14,4,0.2857142857142857,0.5,15,8,0.5333333333333333,0.2,4,0.25,1,0
1359485,2023,Rajasthan Royals,Delhi Capitals,"Barsapara Cricket Stadium, Guwahati",Guwahati,Delhi Capitals,field,14,7,0.5,0.7142857142857143,14,5,0.35714285714285715,0.5,11,0.36363636363636365,0,1
1359487,2023,Gujarat Titans,Kolkata Knight Riders,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Gujarat Titans,bat,17,11,0.6470588235294118,0.5294117647058824,14,6,0.42857142857142855,0.35714285714285715,3,0.6666666666666666,1,0
1359488,2023,Punjab Kings,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,Sunrisers Hyderabad,field,14,6,0.42857142857142855,0.35714285714285715,14,4,0.2857142857142857,0.5,7,0.2857142857142857,0,0
1359489,2023,Royal Challengers Bangalore,Lucknow Super Giants,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,Lucknow Super Giants,field,14,7,0.5,0.5714285714285714,15,8,0.5333333333333333,0.2,4,0.75,0,0
1359491,2023,Rajasthan Royals,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Chennai Super Kings,field,14,7,0.5,0.7142857142857143,16,10,0.625,0.625,29,0.4482758620689655,0,1
1359492,2023,Punjab Kings,Gujarat Titans,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,Gujarat Titans,field,14,6,0.42857142857142855,0.35714285714285715,17,11,0.6470588235294118,0.5294117647058824,5,0.4,0,0
1359493,2023,Sunrisers Hyderabad,Kolkata Knight Riders,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,field,14,4,0.2857142857142857,0.5,14,6,0.42857142857142855,0.35714285714285715,28,0.32142857142857145,0,1
1359494,2023,Royal Challengers Bangalore,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,Delhi Capitals,field,14,7,0.5,0.5714285714285714,14,5,0.35714285714285715,0.5,9,0.4444444444444444,0,1
1359495,2023,Lucknow Super Giants,Punjab Kings,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,Punjab Kings,field,15,8,0.5333333333333333,0.2,14,6,0.42857142857142855,0.35714285714285715,4,0.75,0,0
1359497,2023,Gujarat Titans,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Rajasthan Royals,field,17,11,0.6470588235294118,0.5294117647058824,14,7,0.5,0.7142857142857143,6,0.8333333333333334,0,0
1359498,2023,Chennai Super Kings,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,Royal Challengers Bangalore,field,16,10,0.625,0.625,14,7,0.5,0.5714285714285714,30,0.6666666666666666,0,1
1359499,2023,Mumbai Indians,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,Sunrisers Hyderabad,field,16,9,0.5625,0.625,14,4,0.2857142857142857,0.5,23,0.5217391304347826,0,1
1359500,2023,Lucknow Super Giants,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,field,15,8,0.5333333333333333,0.2,14,7,0.5,0.7142857142857143,5,0.2,0,1
1359501,2023,Royal Challengers Bangalore,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,Punjab Kings,field,14,7,0.5,0.5714285714285714,14,6,0.42857142857142855,0.35714285714285715,5,0.4,0,1
1359502,2023,Kolkata Knight Riders,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,field,14,6,0.42857142857142855,0.35714285714285715,14,5,0.35714285714285715,0.5,12,0.4166666666666667,0,0
1359503,2023,Sunrisers Hyderabad,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Chennai Super Kings,field,14,4,0.2857142857142857,0.5,16,10,0.625,0.625,21,0.2857142857142857,0,0
1359504,2023,Gujarat Titans,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,Gujarat Titans,bat,17,11,0.6470588235294118,0.5294117647058824,15,8,0.5333333333333333,0.2,5,0.8,1,1
1359505,2023,Punjab Kings,Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,field,14,6,0.42857142857142855,0.35714285714285715,16,9,0.5625,0.625,6,0.5,0,1
1359506,2023,Royal Challengers Bangalore,Rajasthan Royals,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,Rajasthan Royals,field,14,7,0.5,0.5714285714285714,14,7,0.5,0.7142857142857143,29,0.5172413793103449,0,1
1359507,2023,Chennai Super Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,field,16,10,0.625,0.625,14,6,0.42857142857142855,0.35714285714285715,29,0.6551724137931034,0,1
1359508,2023,Delhi Capitals,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,Delhi Capitals,bat,14,5,0.35714285714285715,0.5,14,4,0.2857142857142857,0.5,12,0.5,1,1
1359509,2023,Gujarat Titans,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Mumbai Indians,field,17,11,0.6470588235294118,0.5294117647058824,16,9,0.5625,0.625,5,0.6,0,1
1359510,2023,Kolkata Knight Riders,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,Royal Challengers Bangalore,field,14,6,0.42857142857142855,0.35714285714285715,14,7,0.5,0.5714285714285714,32,0.5625,0,1
1359511,2023,Rajasthan Royals,Chennai Super Kings,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,bat,14,7,0.5,0.7142857142857143,16,10,0.625,0.625,29,0.4482758620689655,1,1
1359512,2023,Lucknow Super Giants,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,Punjab Kings,field,15,8,0.5333333333333333,0.2,14,6,0.42857142857142855,0.35714285714285715,4,0.75,0,1
1359513,2023,Kolkata Knight Riders,Gujarat Titans,"Eden Gardens, Kolkata",Kolkata,Gujarat Titans,field,14,6,0.42857142857142855,0.35714285714285715,17,11,0.6470588235294118,0.5294117647058824,3,0.3333333333333333,0,0
1359514,2023,Sunrisers Hyderabad,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Delhi,Sunrisers Hyderabad,bat,14,4,0.2857142857142857,0.5,14,5,0.35714285714285715,0.5,12,0.4166666666666667,1,1
1359515,2023,Chennai Super Kings,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Chennai Super Kings,bat,16,10,0.625,0.625,14,6,0.42857142857142855,0.35714285714285715,7,0.2857142857142857,1,0
1359517,2023,Royal Challengers Bangalore,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,Royal Challengers Bangalore,bat,14,7,0.5,0.5714285714285714,15,8,0.5333333333333333,0.2,4,0.75,1,1
1359518,2023,Delhi Capitals,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Delhi Capitals,bat,14,5,0.35714285714285715,0.5,17,11,0.6470588235294118,0.5294117647058824,5,0.6,1,1
1359521,2023,Kolkata Knight Riders,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,Kolkata Knight Riders,bat,14,6,0.42857142857142855,0.35714285714285715,14,4,0.2857142857142857,0.5,28,0.6428571428571429,1,1
1359522,2023,Rajasthan Royals,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,bat,14,7,0.5,0.7142857142857143,17,11,0.6470588235294118,0.5294117647058824,6,0.16666666666666666,1,0
1359524,2023,Royal Challengers Bangalore,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Delhi,Royal Challengers Bangalore,bat,14,7,0.5,0.5714285714285714,14,5,0.35714285714285715,0.5,9,0.4444444444444444,1,0
1359526,2023,Rajasthan Royals,Sunrisers Hyderabad,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,bat,14,7,0.5,0.7142857142857143,14,4,0.2857142857142857,0.5,20,0.45,1,0
1359527,2023,Punjab Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",Kolkata,Punjab Kings,bat,14,6,0.42857142857142855,0.35714285714285715,14,6,0.42857142857142855,0.35714285714285715,6,0.5,1,0
